province;red;green;blue;x;x
3133;108;210;145;Sanlidicun;x
3134;5;215;109;Changqingcun;x
3135;158;141;95;Yongchangcun;x
3136;21;60;60;Changhetun;x
3137;194;102;42;Harbin;x
3138;241;185;0;Daqing;x
3139;195;154;252;Suihua;x
3140;215;235;191;Tonghe;x
3141;47;71;224;Dongfanghongcun;x
3142;6;0;191;Liangzhongchangcun;x
3143;115;154;150;Raohe;x
3144;129;186;100;Xikazitun;x
3145;129;158;40;Anlecun;x
3146;35;52;3;Baoqing;x
3147;191;31;0;Erlongshanzhen;x
3148;200;106;48;Shuangyashan;x
3149;229;208;179;Guoyuan;x
3150;213;115;230;Chaoyang Yizu;x
3151;255;79;203;Jianshecun;x
3152;191;158;140;Hegang;x
3153;81;82;124;Jidong;x
3154;48;170;217;Xingnongzhen;x
3155;81;156;73;Mufan;x
3156;95;33;46;Wuyiling;x
3157;107;9;135;Yongsheng;x
3158;187;225;22;Lilintun;x
3159;68;146;164;Baiyunxiang;x
3160;157;197;207;Beijiangxiang;x
3161;100;92;66;Hexi;x
3162;156;0;146;Ershilituncun;x
3163;201;253;149;Deliqierxiang;x
3164;124;58;208;Xiaodongtun;x
3165;35;98;182;Hongxing;x
3166;67;113;39;Manguizhen;x
3167;255;221;124;Mohe;x
3168;165;72;143;Qiqian;x
3169;24;76;6;Enhexiang;x
3170;113;107;138;Ergun;x
3171;138;29;4;Genhe;x
3172;28;94;94;Famingcun;x
3173;83;107;132;Xuwen;x
3174;79;47;28;Zhanjiang;x
3175;158;107;251;Maoming;x
3176;100;142;62;Youhang;x
3177;61;46;51;Luoding;x
3178;74;65;59;Yangjiang;x
3179;127;255;140;Hailing;x
3180;100;73;13;Enping;x
3181;155;173;11;Zhuhai;x
3182;140;213;176;Xinxing;x
3183;67;73;25;Yunan;x
3184;159;105;25;Taipingzhen;x
3185;163;33;74;Zhaoping;x
3186;85;169;99;Guangzhou;x
3187;59;47;70;Dongguan;x
3188;4;24;59;Hetaizhen;x
3189;159;163;231;Hezhou;x
3190;159;92;69;Huaiji;x
3191;25;41;243;Zhongshan;x
3192;115;112;15;Hedong;x
3193;54;35;15;Youzhaxia;x
3194;42;59;138;Qingyuan;x
3195;150;100;74;Shenzhen;x
3196;241;219;63;Macao;x
3197;211;255;127;Hengqinzhen;x
3198;211;64;155;Tung Chung;x
3199;173;0;43;Hong Kong;x
3200;169;105;133;Tianxin;x
3201;79;143;118;Tieyongzhen;x
3202;79;72;178;Shanwei;x
3203;223;58;0;Zijin;x
3204;158;47;118;Heyuan;x
3205;24;87;87;Beihai;x
3206;206;226;38;Qinzhou;x
3207;219;46;28;Guigang;x
3208;226;245;113;Tongyou Mugen;x
3209;74;232;197;Laibin;x
3210;7;182;94;Nanning;x
3211;186;119;178;Xingcheng;x
3212;255;246;11;Baise;x
3213;212;222;236;Tiandeng;x
3214;233;105;63;Naqinxiang;x
3215;30;120;38;Fangchenggang;x
3216;188;240;106;Ningming;x
3217;243;153;8;Guokao;x
3218;77;102;147;Napo;x
3219;229;232;191;Pingba;x
3220;14;160;110;Polie;x
3221;110;216;169;Lalai;x
3222;62;197;166;Xiapo;x
3223;228;235;80;Antaixiang;x
3224;86;51;14;Jinjixiang;x
3225;253;30;102;Fushizhen;x
3226;147;139;220;Yangshuo;x
3227;155;178;74;Guilin;x
3228;200;179;50;Quanzhou;x
3229;65;16;23;Xilingcun;x
3230;236;129;36;Zoumaxiang;x
3231;246;218;63;Hezhou_2;x
3232;161;63;201;Shangba;x
3233;192;26;139;Laoyanpeng;x
3234;50;135;168;Baduxiang;x
3235;175;150;59;Zubiexiang;x
3236;121;89;169;Longlin;x
3237;77;73;131;Funing;x
3238;156;138;128;Nafu;x
3239;185;37;45;Wenshan;x
3240;182;27;225;Honghe;x
3241;185;59;1;Gaoliangxiang;x
3242;79;9;25;Kunming;x
3243;103;235;255;Shiqiao;x
3244;10;209;12;Qimabaxiang;x
3245;142;3;135;Shuangbai;x
3246;166;75;210;Ximeng;x
3247;31;17;6;Xishuangbanna Dai;x
3248;158;196;250;Shuangjiang Lahu;x
3249;175;186;85;Yingpan Zhai;x
3250;183;178;233;Zuosuocun;x
3251;200;181;218;Baoshan;x
3252;134;100;134;Nanjian Yi;x
3253;105;38;235;Shalexiang;x
3254;121;242;217;Binchuan;x
3255;207;237;207;Shenglicun;x
3256;89;51;253;Lijiang;x
3257;111;63;67;Lanping Bai;x
3258;129;27;142;Gongshan Derung;x
3259;108;163;158;Diqing;x
3260;84;154;220;Xundian Hui;x
3261;59;138;36;Zhaotong;x
3262;171;175;44;Qujing;x
3263;23;179;132;Qianxinan Buyei;x
3264;39;130;227;Ceheng;x
3265;210;79;0;Anshun;x
3266;193;83;96;Qiboxiang;x
3267;11;219;240;Huishui;x
3268;33;193;61;Weining Yi;x
3269;228;51;165;Bijie;x
3270;26;2;201;Guiyang;x
3271;73;207;71;Longli;x
3272;175;59;19;Qiannan Buyei;x
3273;198;83;59;Dushan;x
3274;114;196;5;Rongjiang;x
3275;16;184;161;Fulu Dongzhai;x
3276;218;86;157;Jinping;x
3277;92;192;244;Maoliping;x
3278;94;109;135;Guiding;x
3279;44;174;110;Zunyi;x
3280;63;8;39;Xishui;x
3281;90;12;59;Suiyang;x
3282;187;74;235;Fenggang;x
3283;229;214;223;Zhenyuan;x
3284;32;181;75;Cengong;x
3285;154;17;82;Tongren;x
3286;205;188;194;Dejiang;x
3287;46;72;10;Heyunzhen;x
3288;185;172;55;Zhoujia Wanzi;x
3289;218;193;221;Sanya;x
3290;79;47;28;Changgongcun;x
3291;0;140;189;Lingshui Li;x
3292;19;170;115;Shuangxi;x
3293;24;42;54;Xinmin;x
3294;74;65;59;Wenchang;x
3295;235;163;229;Haikou;x
3296;24;165;66;Lingao;x
3297;17;78;252;Ningyuan;x
3298;97;38;17;Chenzhou;x
3299;25;54;249;Yongzhou;x
3300;48;35;30;Hengyang;x
3301;169;119;235;You;x
3302;84;52;58;Shuangfeng;x
3303;17;112;115;Shaoyang;x
3304;224;158;34;Simenqianzhen;x
3305;97;190;60;Anhua;x
3306;62;21;65;Changsha;x
3307;146;59;42;Yueyang;x
3308;205;11;41;Changde;x
3309;53;250;131;Shimen;x
3310;192;218;138;Wentangwan;x
3311;112;9;47;Zhangjiajie;x
3312;48;0;36;Guzhang;x
3313;135;80;74;Litouju;x
3314;76;60;64;Xinhuang Dong;x
3315;69;148;224;Huitong;x
3316;99;50;216;Tongdao Dong;x
3317;133;29;94;Suichuan;x
3318;134;189;109;Ganzhou;x
3319;171;7;234;Longnan;x
3320;218;152;100;Xunwu;x
3321;1;136;120;Chengjiangzhen;x
3322;6;84;126;Dawuli;x
3323;85;60;121;Shicheng;x
3324;118;234;70;Guangchang;x
3325;83;123;119;Jian;x
3326;155;131;55;Yichun;x
3327;169;49;74;Zhangshu;x
3328;54;212;245;Fuzhou;x
3329;69;42;229;Yifeng;x
3330;39;102;149;Xiushui;x
3331;18;50;60;Wuning;x
3332;255;230;51;Nanchang;x
3333;241;125;126;Gongqingcheng;x
3334;146;10;118;Hukou;x
3335;236;49;0;Jingdezhen;x
3336;199;136;61;Maoxicun;x
3337;109;226;183;Wuyuan;x
3338;39;10;218;Shangrao;x
3339;227;41;28;Shanghang;x
3340;255;127;155;Wuping;x
3341;119;92;150;Dongshan;x
3342;5;2;202;Yongding;x
3343;13;226;234;Xiamen;x
3344;93;79;142;Neixi;x
3345;244;144;43;Longyan;x
3346;218;47;147;Qingliu;x
3347;223;166;172;Quanzhou_2;x
3348;199;31;143;Dehua;x
3349;202;6;75;Sanming;x
3350;197;0;141;Jianning;x
3351;55;72;205;Taining;x
3352;59;7;32;Nanping;x
3353;17;196;56;Baizhongzhen;x
3354;227;24;32;Xianyou;x
3355;64;195;58;Putian;x
3356;159;243;179;Pingtan;x
3357;174;45;150;Yongtai;x
3358;97;233;163;Feijiping;x
3359;198;54;73;Wuyishan;x
3360;236;126;150;Sanliyuan;x
3361;96;246;218;Gutian;x
3362;105;249;10;Luolianxiang;x
3363;175;110;80;Fuzhou_2;x
3364;3;140;240;Ningde;x
3365;61;82;221;Zhenghe;x
3366;1;227;49;Pucheng;x
3367;129;8;76;Xiapu;x
3368;94;138;230;Zherong;x
3369;40;243;22;Taishun;x
3370;114;101;122;Jingning She;x
3371;170;39;74;Songyang;x
3372;217;65;43;Changtaizhen;x
3373;69;129;147;Kaihua;x
3374;220;154;130;Quzhou;x
3375;211;155;62;Jinhua;x
3376;35;13;164;Yongkang;x
3377;144;132;166;Lishui;x
3378;198;193;145;Wenzhou;x
3379;103;25;122;Yueqing;x
3380;121;15;174;Taoyuancun;x
3381;137;117;79;Yiwu;x
3382;156;143;24;Jiande;x
3383;34;249;192;Chenjiawu;x
3384;190;5;6;Taizhou;x
3385;246;131;22;Duqiaozhen;x
3386;114;24;254;Tiantai;x
3387;139;80;165;Sanmen;x
3388;246;150;96;Zhukengcun;x
3389;154;154;191;Tonglu;x
3390;100;45;243;Zhuji;x
3391;214;122;162;Shengzhou;x
3392;252;245;213;Ninghai;x
3393;194;200;241;Ningbo;x
3394;233;38;174;Cixi;x
3395;169;230;180;Shaoxing;x
3396;238;202;21;Huzhou;x
3397;107;5;231;Hangzhou;x
3398;177;202;219;Jiaxing;x
3399;121;93;1;Jiashan;x
3400;150;100;213;Shengsi;x
3401;70;178;239;Derongmaxiang;x
3402;19;29;226;Manigangezhen;x
3403;124;25;162;Sertar;x
3404;58;244;156;Ngawa;x
3405;164;109;5;Dawu;x
3406;104;180;129;Xinlong;x
3407;157;155;211;Baiyu;x
3408;100;169;25;Zoige;x
3409;91;10;212;Jiangyou;x
3410;87;9;194;Mao;x
3411;103;44;56;Wenchuan;x
3412;70;163;196;Luding;x
3413;74;75;116;Kangding;x
3414;80;106;130;Litang;x
3415;22;195;146;Derong;x
3416;255;3;114;Shawanxiang;x
3417;172;17;222;Jiulong;x
3418;107;96;236;Panzhihua;x
3419;20;227;125;Liangshan Yi;x
3420;225;13;37;Meigu;x
3421;51;35;87;Leshan;x
3422;152;92;89;Meishan;x
3423;40;52;10;Chengdu;x
3424;27;213;73;Yanting;x
3425;57;0;80;Suining;x
3426;221;10;26;Guangan;x
3427;218;178;142;Nanchong;x
3428;253;156;127;Guangyuan;x
3429;72;158;165;Bazhong;x
3430;157;105;83;Dazhou;x
3431;161;78;198;Yibin;x
3432;222;81;213;Xingwen;x
3433;222;9;44;Luzhou;x
3434;132;172;92;Matouzhen;x
3435;33;29;189;Zhushanzhen;x
3436;131;121;212;Tongliang;x
3437;103;7;118;Yubei;x
3438;185;183;133;Yongchuan;x
3439;7;117;197;Jumeizhen;x
3440;252;58;67;Jiangjin;x
3441;86;202;67;Banan;x
3442;212;253;111;Youfang;x
3443;170;165;4;Wulong;x
3444;146;7;237;Pengshui Miao;x
3445;217;73;129;Youyang;x
3446;25;168;43;Dianjiang;x
3447;9;162;110;Shizhu;x
3448;38;112;197;Cizhuxiang;x
3449;207;82;190;Gaosuntang;x
3450;64;168;144;Kaizhou;x
3451;231;27;136;Chengkou;x
3452;230;18;21;Wuxi;x
3453;247;73;252;Wushan;x
3454;38;203;156;Lichuan;x
3455;183;130;76;Xianfeng;x
3456;168;25;137;Wufeng;x
3457;130;112;133;Badong;x
3458;107;252;116;Yichang;x
3459;6;100;72;Xingshan;x
3460;174;156;84;Zhuxi;x
3461;183;85;76;Shiyan;x
3462;67;229;125;Gucheng;x
3463;211;176;54;Fang;x
3464;23;46;180;Nanzhang;x
3465;149;155;99;Zhijiang;x
3466;143;223;239;Songzi;x
3467;237;125;3;Jianli;x
3468;199;32;5;Jingzhou;x
3469;99;69;194;Jianli_2;x
3470;94;44;194;Jingmen;x
3471;117;42;99;Shayang;x
3472;14;209;153;Tongcheng;x
3473;200;168;148;Xianning;x
3474;95;139;119;Wujulong;x
3475;141;139;46;Huanggang;x
3476;94;14;1;Huangmei;x
3477;109;152;210;Xiangyang;x
3478;124;249;236;Suizhou;x
3479;254;117;208;Sanligangzhen;x
3480;150;59;159;Dawu_2;x
3481;27;76;56;Xiantao;x
3482;10;35;105;Hannan;x
3483;223;90;230;Wuhan;x
3484;188;122;85;Xinzhou;x
3485;26;154;137;Dongtouwan;x
3486;62;251;106;Ningguo;x
3487;176;47;150;Xuancheng;x
3488;10;189;119;Jing;x
3489;128;18;22;Jixi;x
3490;101;77;239;Huangshan;x
3491;19;3;76;Qimen;x
3492;135;95;15;Dongzhi;x
3493;50;188;29;Guichi;x
3494;221;224;36;Anqing;x
3495;128;131;208;Tongling;x
3496;133;254;151;Yuexi;x
3497;62;107;205;Luan;x
3498;139;65;70;Lujiang;x
3499;166;94;174;Nanling;x
3500;27;200;54;Chaohu;x
3501;206;7;150;Wuhu;x
3502;104;62;0;Langya;x
3503;233;9;160;Mingguang;x
3504;237;193;8;Si;x
3505;232;249;16;Bengbu;x
3506;237;232;44;Hefei;x
3507;234;132;189;Shou;x
3508;187;66;118;Fuyang;x
3509;236;171;16;Bozhou;x
3510;187;240;174;Huaibei;x
3511;121;92;6;Feng;x
3512;59;123;141;Pei;x
3513;183;130;19;Xuzhou;x
3514;38;219;135;Suining_2;x
3515;51;163;14;Qingnian;x
3516;143;184;245;Suqian;x
3517;89;165;31;Donghai;x
3518;202;124;77;Shuyang;x
3519;219;201;141;Guanyun;x
3520;92;90;146;Lianyungang;x
3521;199;42;59;Sihong;x
3522;47;33;177;Siyang;x
3523;202;115;68;Huaian;x
3524;253;251;60;Xiangshui;x
3525;97;38;65;Binhai;x
3526;151;172;236;Jianhu;x
3527;198;74;139;Xuyi;x
3528;110;59;196;Yancheng;x
3529;150;84;69;Dafeng;x
3530;7;61;73;Rudong;x
3531;252;192;84;Luhe;x
3532;135;176;27;Yangzhou;x
3533;109;229;84;Taizhou_2;x
3534;86;45;169;Haian;x
3535;125;15;35;Xiaoming;x
3536;134;143;31;Qidong;x
3537;140;229;81;Nanjing;x
3538;84;95;72;Liyang;x
3539;50;152;204;Jintan;x
3540;198;34;121;Liyang_2;x
3541;100;5;5;Wuxi_2;x
3542;106;117;62;Changzhou;x
3543;44;100;146;Suzhou;x
3544;5;39;123;Qingpu;x
3545;189;119;95;Jinshan;x
3546;144;233;132;Zhangjiagang;x
3547;134;238;17;Taicang;x
3548;186;252;141;Shanghai;x
3549;174;190;250;Heze;x
3550;9;5;221;Dongping;x
3551;46;106;132;Jining;x
3552;152;37;95;Zaozhuang;x
3553;145;38;5;Pingyi;x
3554;161;10;171;Linyi;x
3555;245;196;169;Rizhao;x
3556;162;222;150;Yiyuan;x
3557;93;117;147;Laiwu;x
3558;218;183;82;Jinan;x
3559;86;213;220;Zibo;x
3560;68;251;165;Dongying;x
3561;218;184;21;Weifang;x
3562;225;15;160;Jiaozhou;x
3563;6;202;116;Qingdao;x
3564;30;96;45;Laizhou;x
3565;222;238;1;Xiaoluanjia;x
3566;83;135;223;Yantai;x
3567;135;111;160;Dezhou;x
3568;10;179;70;Wudi;x
3569;194;202;180;Huanghua;x
3570;124;104;100;Nangong;x
3571;3;56;180;Daming;x
3572;241;8;66;Handan;x
3573;238;228;85;Xingtai;x
3574;128;116;25;Julu;x
3575;85;138;121;Longyao;x
3576;219;123;206;Zanhuang;x
3577;17;202;80;Shijiazhuang;x
3578;5;136;195;Shenze;x
3579;160;12;15;Hengshui;x
3580;205;156;190;Baoding;x
3581;73;48;73;Yangyuan;x
3582;234;87;119;Tianjin;x
3583;137;163;16;Beijing;x
3584;45;113;21;Huailai;x
3585;210;216;44;Majunzhuangcun;x
3586;82;196;10;Zhangjiakou;x
3587;189;114;55;Chongli;x
3588;229;183;63;Zhangbei;x
3589;203;86;135;Chicheng;x
3590;53;34;180;Miaotai Zigou;x
3591;76;179;184;Chengde;x
3592;79;250;50;Zunhua;x
3593;189;146;254;Tangshan;x
3594;219;175;161;Qinhuangdao;x
3595;13;13;234;Yuncheng;x
3596;61;121;142;Changzhi;x
3597;115;154;162;Linfen;x
3598;40;131;28;Jiaokou;x
3599;169;231;4;Yushe;x
3600;36;188;22;Yangquan;x
3601;117;88;63;Taiyuan;x
3602;170;124;237;Luliang;x
3603;207;83;214;Shuozhou;x
3604;233;35;222;Datong;x
3605;33;5;147;Zhangye;x
3606;252;180;141;Damanzhen;x
3607;152;79;117;Wuwei;x
3608;12;217;43;Yongdeng;x
3609;240;44;49;Baiyin;x
3610;251;252;112;Lanzhou;x
3611;184;114;167;Dingxi;x
3612;155;76;235;Gannan;x
3613;52;61;35;Maqu;x
3614;166;55;222;Tewo;x
3615;43;86;68;Wushan_2;x
3616;188;96;90;Longnan_2;x
3617;87;104;87;Cheng;x
3618;93;120;63;Tianshui;x
3619;176;185;129;Pingliang;x
3620;167;108;66;Huan;x
3621;43;96;105;Qingyang;x
3622;30;95;69;Guyuan;x
3623;8;37;49;Yinchuan;x
3624;166;231;172;Hanzhong;x
3625;244;48;12;Shiquan;x
3626;90;168;78;Ankang;x
3627;177;196;182;Zhashui;x
3628;188;32;154;Foping;x
3629;241;118;136;Taibai;x
3630;80;77;152;Baoji;x
3631;251;62;71;Xian;x
3632;7;229;32;Xunyi;x
3633;69;5;43;Heyang;x
3634;201;134;227;Luochuan;x
3635;82;8;92;Yanan;x
3636;213;180;247;Zizhou;x
3637;154;247;86;Wuqi;x
3638;191;137;40;Yulin;x
3639;43;44;51;Gaohaigou;x
3640;27;118;168;Xichuan;x
3641;0;6;86;Nanyang;x
3642;163;172;101;Biyang;x
3643;107;39;44;Sanmenxia;x
3644;204;59;100;Luoyang;x
3645;231;245;157;Pingdingshan;x
3646;160;52;217;Zhumadian;x
3647;20;152;121;Xinyang;x
3648;241;11;33;Xincai;x
3649;168;143;9;Gushi;x
3650;227;190;21;Yongcheng;x
3651;26;204;59;Luyi;x
3652;179;156;65;Shangqiu;x
3653;111;147;1;Fugou;x
3654;111;10;94;Xuchang;x
3655;254;133;209;Zhengzhou;x
3656;85;132;255;Xinmi;x
3657;190;254;96;Jili;x
3658;195;56;148;Jiaozuo;x
3659;216;164;197;Huojia;x
3660;24;65;59;Linzhou;x
3661;231;47;40;Anyang;x
3662;113;211;172;Hebi;x
3663;255;54;182;Changyuan;x
3664;195;76;30;Puyang;x
3665;108;132;167;Kaifeng;x
3666;214;207;131;Lankao;x
3667;20;54;7;Haibei;x
3668;174;102;61;Haidong;x
3669;228;115;112;Huangnan;x
3670;244;221;246;Tongde;x
3671;133;125;96;Golog;x
3672;43;45;53;Xueshan;x
